feature1,feature2,feature3
-9.825257730446571,-0.0719022339116413,4.781475010456731
-9.664079250120608,1.4964859128309291,11.62336652926409
-7.132068271882737,5.176457267198432,-0.08503037241915498
-8.452765064963346,4.7025871911941035,2.5251054413688347
-10.159787691816792,3.5082068806789204,0.4225923790766362
-7.906337641060174,5.917272869895743,-3.5679233495358793
-8.416410064255457,5.194155098696081,-9.103801389010082
-6.200980543594421,6.828027984734806,-3.528867415476826
-8.927385442774865,3.163621100458304,-6.9597919047586565
-7.430456720953435,3.3897606786792034,8.52051039029559
-6.689687365551199,2.5614367255299744,-0.5755484696161958
-7.8548824191889715,-0.42702989626424426,-1.7295966452358535
-3.2652961868880106,2.137325526003893,4.44576912393903
-2.1891349824870026,1.0447528606980616,-5.60875551427944
-1.4966719583636343,-0.5124154030533358,-3.834320190022762
-0.732506602393334,-2.0142592386250273,0.34036134624310516
-1.8307414841008334,-5.33074148410083,5.143844957117403
1.4220416901123123,-4.186943677325001,2.508425225843941
2.8214698385950077,-4.730514004928273,1.241625712579411
3.1066909884035336,-6.172281826656236,0.39058867618008175
5.534965317685136,-5.213309427001048,2.001179277633876
7.735954236553803,-4.1918982863709235,1.0082645256462732
11.677842861707951,-1.1183662012479672,-5.149861373884679
9.12428805342157,-4.218571662549331,0.2303961081657567
10.038380036465675,-3.5299841904292113,-5.368443294588763
9.989378693127854,-3.494544863326638,0.4054127145041186
6.773022732353452,-6.337542430598077,-2.403239707441207
10.879844756388454,-1.5981127227731753,12.696908113914308
11.220727704164768,-0.4021818964562132,-0.1994719187585596
16.03675150925329,5.4491265413088295,-7.021197831307944
10.578150577724646,1.1603630423124878,-0.6709010533846228
11.263659847618758,3.1030946846672256,2.59679372818944
10.138846985249707,3.2762294923838096,8.366819730762618
7.275923179781087,1.7077288966356705,-2.947261999693592
11.17077805678794,6.853372917243046,-7.9121398701181995
9.539337124660447,6.394604069042575,4.084185057154906
8.659916417010844,6.582063894086094,-6.902993529498255
4.208761831427671,3.0719630940795497,-2.180777207537425
7.70683414871898,7.373315910085207,-1.2881024275549702
0.9131967460639951,1.2413828462901781,-0.34816726650054086
3.6670465232435996,4.519367219394844,3.445822285371678
5.630911251619981,6.880911251619967,-3.4181714114319384
-1.9744049859044237,-0.43598767838663477,-1.3686462608338035
-2.349494330854089,-0.6099531428672772,-0.07135176474694252
-2.2019427966715046,-0.32333958616297387,0.7479897875939402
-4.534488049249552,-2.5520362801071306,0.48913587353961335
-7.679179385056991,-5.60132686213225,2.1800288761128988
-5.39834510967482,-3.208527082182241,4.219197548208687
-8.50973985521011,-6.1696923993269435,1.96317057825484
-6.166094393749791,-3.620542426942642,2.2679276175460923
-9.547118993127803,-6.729586472136632,-7.911115833732389
-5.060696352916456,-1.9001311899649211,0.2511384958284022
-10.029379091959365,-6.457244588341502,2.397537740008043
-9.254390316694067,-5.211850320624354,3.6447059728522513
-6.9732328495433755,-2.418050537135401,-3.461753871168971
-10.894601140154796,-5.807381664662201,-3.295196374443225
-7.655645293743279,-2.0450801307917508,-2.8705033764179917
-5.023985016095345,1.0692005366901136,2.6820694994567167
-10.238245724142597,-3.737608785460722,5.169405274621043
-5.9058647106932805,0.8919100334028818,-2.037300536458008
-4.88570547079004,2.0648505603715783,4.539811568135245
-2.8642067793701163,4.063645743554606,0.617399045822971
-5.831438162773329,0.8717516100381184,-0.6214288858121815
-4.852158753015319,1.404171745706181,-1.056921149089845
0.03698425958525431,5.6116104194468,3.7330568230107857
0.8306370108233295,5.484707350135398,1.6278890839353504
2.0009857006917455,5.5009857006917535,11.379127138238188
3.4562287546369794,5.583634422662984,-4.261123214986621
2.646849428491546,3.207677845056028,2.5905085101498786
5.675752921168793,4.509592366196738,-2.6460050490575644
6.943681687614514,3.931797978391667,-4.346434934943219
5.999149686871989,1.071297163947275,-0.05433568517486072
12.13702008157639,5.276633994164256,0.68676239703518
10.222798269581453,1.470308158161843,14.590867775300463
7.640672260614858,-2.90524931074357,-0.9207290784160104
11.951377741927853,-0.23197775460708847,-5.650893647423417
9.16120182249689,-4.449363340454627,1.3650535874719285
13.007041714771788,-1.7714838243093778,-10.373200187731841
13.917458442297523,-1.7278938138599256,-0.4597839130213293
9.968902647579299,-6.209091924916425,0.08012641147580213
13.389624765775539,-2.963985745180378,3.973001914726057
11.986127016824547,-4.174438146127003,4.868111247139234
12.352390844649166,-3.2466176836800447,-2.5178480945385875
13.906865220328038,-0.7741413229051006,-0.7530700731496651
8.894356195752147,-4.535861203880482,-3.8306041530533546
7.027998730571909,-4.853125360509271,-5.6403127740384695
5.798823663673692,-4.279028859251042,1.5494738969031727
4.89591617108629,-3.176705541805637,-6.367927742982996
5.247042108018593,-0.6768457351664945,-2.0731345028593156
4.899202821281865,1.2049462659715422,-4.975869799496187
3.546713934303117,2.0984665705347685,2.7484159314512984
3.4043664980720916,4.154366498072015,9.00715049633244
0.5326714481127872,3.3716568155500823,-6.5079399140166565
2.1901692826660737,6.952153126189377,-9.265092414487846
-2.4305591933226967,4.038413621737099,-0.624434426750337
2.4128015921620865,10.331076336848263,0.07848897978879191
-2.8265178273947127,6.251334695530012,1.0932965337864886
-6.749786172119441,3.1764228908364633,-2.2316025761717246
-8.026917423880102,2.425942292090778,-1.0031964941271592
-5.648334424533763,5.010029802361123,1.837552052703011
-7.655196095311881,2.8987274611426037,5.202154463224194
-6.232564174767349,3.9280009881841957,-9.775243851591414
-7.016397258139794,2.491560221021834,-1.844697195157311
-8.255925109596463,0.3769844910245235,1.069043969705317
-9.793854720419525,-2.2162297524750816,-4.589880523053679
-10.962566956658616,-4.574779421246475,8.655848158836498
-8.50359506708558,-3.393029904134056,-3.177049401143685
-5.425472936013257,-1.6328554431473359,-0.20646343503641418
-6.095091766759756,-3.616897483614325,2.7801104842114537
-8.266609985181889,-7.059204845636979,-2.9564239440094724
-4.559109207584525,-4.544376151966658,-9.232865239022086
-3.1572177634670653,-4.229365240542326,-2.1432726345826665
-4.625251613419433,-6.658452876071298,5.147202779635203
-1.403795314955746,-4.2602770763219535,-1.6844756339256928
-0.39048143475654384,-3.928667534982742,-4.232171507294893
-1.5492729313042912,-5.631593627455539,4.628361047513608
2.715574720696557,-1.7844252793034299,-1.6538744801152636
4.384901388379495,-0.42351591913825937,-2.5508040682510864
6.673001357999079,1.6434601700122666,0.7472804483165476
7.81884963091659,2.630246420408059,3.8537510480939368
4.102198005102968,-1.2102537640394528,11.90856765866273
6.052202443094478,0.6243499201697522,4.136180538287116
9.935541593704194,4.375723566211587,5.7991998319417215
10.802704329582294,5.07265687369914,-2.5298309949392768
11.553374627632248,5.5978226608251065,-5.129340529847381
18.843733505969634,12.596200984978474,0.31165674809561483
12.752346184337867,6.141781021386334,0.535849576297981
14.204003787648082,7.161869284030227,-5.392563706822986
14.00827081126912,6.475730815199408,-0.8764726495200642
13.413049786894312,5.347867474486328,1.9965880085956544
11.332334018006195,2.715114542513615,1.8019669750904008
13.178503603938074,4.017938440986548,2.521439266921362
9.662620095585059,-0.0005654572003979119,1.4548236506872148
10.139642041540146,0.04900510285828785,-2.535043296350279
8.914405332099706,-1.4933694119964418,-2.5695031332442158
9.199219338059535,-1.3813366931021005,-5.99475698996938
12.707169656271757,2.1293171333470045,8.923875195925476
3.293006355833641,-7.080183416977777,0.06725182309646503
7.273765907595797,-2.672564591125705,-1.1242652789742595
1.4914671292692407,-7.793159030592307,-4.643960407262294
2.549468604064179,-5.8346017352478965,14.67828951163889
4.427901193934743,-2.822098806065268,-5.366640161114478
1.1352277025479012,-4.762177965478107,-2.144239628030367
-2.3723884275071354,-6.723216844071622,2.0791841814303025
-2.831852945366685,-5.475692390394679,3.001064828721389
-1.1683412431477658,-1.9864575339249684,4.78966027607842
-5.038585786359024,-3.960733263434271,9.038042538846316
-4.10255388012295,-1.1121677927107796,2.5307882773035617
-5.293988747950271,-0.43149863653062565,-5.280153999833338
-7.4164799502317855,-0.7805583788733822,-1.2847256256089077
-2.420382346009542,5.83297315052538,1.5391618625694248
-5.892727118315511,3.7678380446360187,10.341130207529119
-11.513157680602099,-0.7046321415209214,-6.989027392121486
-7.237358654743859,4.417993601413577,6.012882526126138
-8.923840213819494,3.2441543586762203,0.899571847732084
-5.728005837694445,6.595604673261473,4.189152676147404
-8.695606639816951,3.4149585231345987,-0.5099735831796599
-6.867743407593986,4.661265120735231,-4.212163150631632
-5.013304697059231,5.577701846173918,3.75436389700666
-3.543622039417648,5.7765953602149755,3.2721551355281058
-6.806063873398443,0.9450602176827547,4.860284828698609
-4.096854994606638,1.830997528318117,-0.06652317689317655
-3.307427363339081,0.5951943495528342,-2.9991101165992466
-2.5179039919942277,-0.7840161488091523,-7.793934975119208
3.5240096089136133,3.00826616422396,4.096866340697032
2.0466310862788286,-0.7351215499527995,2.1194474122199303
-0.021767908670138336,-5.021767908670071,-4.828913164319796
5.599056229752611,-1.5099291376847532,-2.692868366483121
9.251211265673824,0.19922742215053546,-2.333794059757203
8.276176047949075,-2.5027967671107088,-7.4149221599120905
4.318796809109122,-7.929477935577055,-4.088411983025669
7.459384377192247,-5.968468145732503,-5.6691517840317704
11.939293357660144,-2.3569157052957874,-2.0623950594396834
8.859793496520336,-5.983066219450572,-3.6934874916478138
11.910918111312608,-3.1574461155822866,-8.135024604333744
13.187538631518866,-1.7963849249356212,10.112951152847407
10.256704219795367,-4.353860943156195,6.2627036551461535
12.313821795163282,-1.6641356839983643,-3.895097107599928
6.11773260414457,-7.0051769964764,1.3621069832680495
10.561492001614134,-1.5261329663302936,2.087325449106475
11.957736204500561,1.0399486690884063,5.955429273867384
9.66499879902183,0.004433636070297009,-4.093025133300393
14.97309313252346,6.610475639657562,5.46053391991213
8.252996499098881,1.184802215953455,-2.7395265210346755
9.505043454363925,3.687638314819028,-6.679312020843067
9.796952213859074,5.152219158241207,3.6206827965724866
11.460399101056975,7.8825465781322315,6.453792120612141
4.655812438658292,2.0190137013101577,12.939544867653423
8.727573031156659,6.894054792522923,-5.998626325451068
5.237364993687686,4.065551093913908,3.494598425403944
2.0303150335471116,1.38263572969838,-2.049006218967665
3.6742069485265194,3.4242069485265567,3.9167935526201565
1.904787055503883,1.943204363021688,-7.352447756156253
-0.917332625966145,-0.6777914379793166,-6.31384887849282
-0.761641356866742,-0.38303814635823,-3.879374115832419
-2.7981639347406673,-2.31571216559823,0.3948202283404226
-2.8508178324222238,-2.2729653094974833,-3.205406332691777
-2.7112097102447783,-2.0213916827521845,3.2952717195670984
-1.71309879546717,-0.8730513395840269,5.134473091289572
-8.088910252673866,-7.0433582858667005,2.997887706226779
-1.9422037753476742,-0.6246712543564952,8.09393819830434
-10.564740761996546,-8.904175599045004,2.079133147276715
-7.266442697358057,-5.194308193740192,-6.084483551700836
-5.933632871313563,-3.3910928752438583,6.816882567691699
-6.538283548812651,-3.483101236404678,-3.025781178029987
-8.178271546928075,-4.591052071435483,4.55209249842785
-7.02680966366609,-2.916244500714581,7.868671082775531
-7.124272393977869,-2.531086841192431,2.283440053651996
-6.7020087689085885,-1.701371830226714,-7.480794065823249
-3.0759282337158664,2.221846510380299,-4.5910608325489575
-3.191440087356771,2.2591159438048205,6.6137223344256775
-4.3136717134460225,1.1141808094786863,-0.8456134282140819
-0.0583369901506392,5.144852782660792,0.3978676747108292
-0.09664648509355411,4.65968401362796,3.7941220808180462
2.1188253660293723,6.193451525890914,3.4816143104016173
2.995925348204175,6.149995687516249,1.3939990619273035
1.3420099781558408,3.3420099781558554,-1.043341856102329
3.142970255249082,3.77037592327509,-1.5633422286617864
7.0014860818950435,6.062314498459543,4.289494126456715
7.931986057713676,5.265825502741684,2.7678476553389664
7.815733553088819,3.3038498438660127,-1.2865000030889482
9.162507289542312,2.734654766617549,5.410561564965704
12.460800850863745,4.100414763451565,-0.6451705756489189
9.591989650086235,-0.6605004613334212,-4.258310871671966
12.617474017360227,0.5715524460018446,-3.794853494516724
11.733885219792406,-1.9494702767424963,-4.893704181548831
12.17520275649709,-2.935362406454419,-1.3620500830184359
15.130426211261263,-1.1480993278198972,6.168621391680965
14.751099982258776,-2.39425227389867,-4.025475905152544
14.737286556283994,-2.9407080162117243,0.9423788050905145
15.573830121595554,-2.2797803893603694,-3.283446728137066
12.702572846217048,-4.957992316734482,-1.3015452063571877
13.572176467250117,-3.526832061079099,-7.550206059926261
10.992745741833236,-5.18826080139991,-1.102691145782687
11.533465132734777,-3.3967522668978396,-0.9685268990248103
9.775184950551523,-3.605939140529692,2.7014397201784766
9.27184445291018,-2.3060080700145953,1.1164045662768527
9.217850791891,-0.3547709210009391,-5.991960624760226
5.264804160379862,-2.159083682805237,5.420991220217713
9.901673423019503,4.707416867709169,1.0515152011099769
2.4812975726436832,-0.4669497911246796,0.9919675858874334
0.8216227744245872,0.07162277442452947,-0.04591176692569469
4.322889411357151,5.6618747787944255,-2.5887872361110986
2.366426516277319,5.628410359800611,1.0890116987436305
0.8469941072575984,5.8159669223172905,2.377942179642912
-0.2708457224885852,6.147429022197592,-8.734478456727775
-2.60234606861849,4.975506454306171,-2.6938041867304783
-5.329979802258532,3.096229260697374,-1.2747348520179467
-4.233523311370465,4.719336404600444,1.2808530284713906
-6.467602678044353,2.6907615488505323,5.96655502963563
-3.758031057824705,5.29589249862976,-3.8587040729839117
-6.454679925955798,2.20588523699574,-2.48980923408921
-8.113866900871914,-0.10590942171027296,-2.5626705532327505
-7.253038967588697,-0.1201293669677117,-4.0076379505227075
-5.774404375731468,0.30322059221298325,-1.7359324755613124
-7.560321612894851,-2.6725340774826227,3.854011099939856
-7.755005954084402,-4.144440791132872,-5.269177476821728
-5.150896101676411,-2.8582786088104255,2.139071975764516
-4.533346112802722,-3.5551518296572624,-8.509511150091678
-5.289018778500131,-5.581613638955275,-2.80668998221103
-4.347547670523565,-5.832814614905666,-1.6474465010899304
-1.963752648209443,-4.535900125284727,8.374298364570324
-4.253705424011853,-7.7869066866636825,-1.37401152376344
-3.026173075599886,-7.382654836966123,-11.006217367254592
-0.4437873141534916,-5.481973414379617,-9.994444534306249
1.8097733609332534,-3.772547335217992,0.17014793173340495
4.121815131195921,-1.8781848688040548,3.0688542789495434
7.714044769542122,1.40562746202437,1.877279288136264
7.722218118052556,1.1926769300657099,0.8378505290049515
6.891368466919889,0.20276525641142829,5.811297987528334
8.319504325211797,1.5070525560693795,-2.697956103685658
7.42279379364907,0.49494127072434413,4.474552780134126
10.368444787302113,3.3086267598095356,-8.160074425132088
10.697815149917574,3.4677676940344417,-4.524739164690331
12.668716375696327,5.213164408889172,-9.035206974659081
10.983808637555516,3.236276116564378,-1.3742265033489611
14.149258191433873,6.038693028482345,-0.23130608633171268
16.498350333292038,7.9562158296742,0.5705074611325995
13.382746987369,4.35020699129929,0.30941676443567606
14.413690728480596,4.848508416072619,-4.63776665405864
14.84316049070912,4.7259410152165096,-0.9512042220660784
12.358124219179857,1.6975590562283145,-7.487233343028743
13.156455488281056,1.9932699354956185,6.8161448756612515
12.138464056583738,0.5478271179018308,-1.5181303644900048
11.580484624855604,-0.32729011924056545,-2.444430595218456
8.98945149157596,-3.091104539585639,7.944701642220414
9.626872871442632,-2.4509796514820916,-6.211232667746146
9.523533323508076,-2.3496564493033762,-5.6279355701598455
10.303532742436893,-1.142797756284645,-5.481101624342825
8.135440523819,-2.6491856360425867,-0.3393569084974095
9.299697250666132,-0.5843730886459149,2.1581581481879866
2.2153048742239547,-6.534695125776099,3.6983773405891682
4.251308937798305,-3.1460967302276703,12.859976587474844
1.6497851398282215,-4.201043276736324,-11.24716227100382
4.478360339588569,0.33452089456061973,3.043677945622085
-2.6441333117274453,-4.962249602504627,-2.785652862861156
-3.7572962072862675,-4.179443684361525,-2.932075744443867
-4.2342563501749115,-2.743870262762813,-3.098860641269388
-8.132923876377486,-4.770433764957908,-4.543848354039866
-5.664789298381652,-0.5288677270232762,8.422624173017258
-6.726535847767572,0.026819648767326232,4.211486635069513
-5.359777589999125,2.800787572952407,0.11597989278687411
-5.279360555732556,4.029164983348607,6.7550787624350015
-2.3579256058509435,7.797426650306511,-7.5626448264943775
-4.199419607910616,6.468574964585079,-6.653525656654631
-7.086679818611696,3.7369306923442247,-10.889838660973439
-7.4073945056482575,3.203170657303284,-3.4970727006164375
-4.154432181647196,5.874576346682034,0.8084926335237645
-7.163745669061454,1.9272608741717359,0.5142928896616704
-0.1122148960492102,7.708002503583465,0.7467095552994023
-0.5465908178443479,5.704533273236885,-7.055284155330409
-2.8662038271341856,1.561648695790609,4.01577371307011
-4.2838057991989,-1.8811840863070024,1.1981375911949896
2.9964992214840476,3.2303870646691033,3.6652714073299926
1.2640214378462113,-0.7517220068434988,-9.46381088795026
5.212300288303869,0.9305476520721849,1.5574542939889493
0.8111446824112463,-5.68885531758874,-5.938826199587634
4.06458228973547,-4.544403077701793,-1.9866162627568094
6.517386271084881,-4.034597572438383,2.6718244931819166
7.805206714376226,-4.473766100683502,0.45546803127956587
7.957405798058623,-5.790868946627507,-4.257699898896594
11.173552387619686,-3.7543001353050025,0.03136578092209143
8.770230200521704,-7.025978862434222,-7.657676576218215
11.490373457715307,-4.8524862582555714,5.75133697949148
12.763870518443946,-3.8044937084509494,-1.0264200974812563
14.167148192777688,-2.3167753636768014,5.59274972127663
15.033794919129308,-1.0767702438222249,-2.632658435480215
11.683588323611142,-3.7943691555504744,-2.6178799420329146
11.032038942811472,-3.5908706578095755,-3.8209339331892322
16.665620928079736,3.077995960135298,4.380869658465377
14.62750053124608,2.2097129958338706,-3.5471557866423793
12.163592089838424,1.0030269268868524,3.2229771620758823
16.310574475705238,6.44795698283936,-1.9122619883464511
12.844628523605868,4.276434240460434,-9.879816499458098
14.243726795885548,6.926321656340674,-2.8515703389323304
11.170508022107114,5.025774966489241,-5.895541071814241
14.199348372688721,9.121495849763974,0.16951361841168755
12.538218425903585,8.401419688555439,-5.9520386783724515
7.403317229888665,4.06979899125486,4.629875503573084
8.660040773557299,5.988226873783489,-0.45537930176513614
6.7840842348133155,4.636404930964582,-0.8879799737936949
6.987263115064753,5.237263115064748,3.279460688937913
1.0768207431967407,-0.38476194928548924,4.819534670379312
3.155204048348331,1.894745236335122,-0.10049375884825823
2.715603446852403,1.594206657360949,-3.856001497746453
-4.0450157138633696,-5.062563944720999,-8.869848080560647
-3.9443695482562644,-4.866517025331524,-3.4302487851759
-6.613935414807067,-7.424117387314475,-3.086061233239808
-3.923946096646986,-4.5838986407638425,0.5352872649614838
-2.6781947434282407,-3.132642776621075,-1.7257344056901358
-1.7035564204681193,-1.8860238994769563,3.4396648602571407
-5.012375602111989,-4.85181043916045,-3.0649163563534474
-2.20564141614429,-1.633506912526458,-0.2852058342647088
-8.370470200712498,-7.327930204642783,5.919937215984446
-9.007032162993026,-7.451849850585036,1.7091260697748325
-5.543967905080128,-3.456748429587564,-0.30018770844282255
-4.342434265072927,-1.7318691021213597,-3.009722209675885
-4.703660020848393,-1.6104744680629572,-3.1661569835748855
-8.158163455099885,-4.65752651641805,-4.253066264759739
-3.453372506783496,0.3444022373126666,-2.705034328914497
-5.014410060296578,-1.0638540291349867,3.778329193721573
-0.0885074252647009,3.8393450976600665,-1.1094413564613435
0.3756597511765497,4.078849523987983,-6.748865346906156
-1.091005099501557,2.1653253992199852,8.840846465298917
0.9653672936780577,3.53999345353962,1.5998259557258152
1.1182406205790398,2.772310959891127,-7.034717002565847
4.374641805453634,4.874641805453656,-2.209244636204119
7.67361697664556,6.8010226446715,0.5544319141420893
5.035446778977425,2.5962751955419336,8.522960466486886
9.219338557882494,5.053178002910405,-5.540562291294346
8.297021504272227,2.285137795049432,4.880203596779733
8.842106858400053,0.914254335475333,6.9974321348617154
11.191410339377724,1.3310242519656392,-3.143271525372851
10.204647782919144,-1.547842328500468,-1.3875680943011672
11.915980644325744,-1.6299409270325538,-5.181546236868852
11.242514739482493,-3.940840757052433,-1.0173057054015244
18.04001542878433,1.4294502658327741,-0.18294987171465582
14.503399611230337,-3.275125927850789,3.2982499904118523
13.200816268297547,-5.444535987859918,5.450917355102234
15.038227105751165,-4.139767466744541,-3.7404803231082355
14.238216407905222,-5.1153941030506935,-9.836625321129972
13.718625963885108,-5.441939199066446,-0.10622389638121064
14.936603924747043,-3.6624046035821842,1.4676876498432025
14.6282946751148,-3.0527118681184047,1.2470884384252083
11.324130132536844,-5.106087267095804,-1.6333662375452198
10.38383457799759,-4.497289513083714,0.6237604983196725
10.027749128621462,-3.050103394303294,7.577224041761238
4.923694411545946,-6.148927301345909,1.9086708448125465
5.37086340244971,-3.5530244407353675,-1.8668421250154221
9.950647406537572,3.256390851227327,-2.500989085479979
9.28326776264566,4.835020398877252,-0.8492617883886533
4.251927920887231,2.001927920887262,8.183699809153199
4.659781590468556,4.498766957905792,-0.9165035476309864
2.905601437438527,4.667585280961787,-0.09897172260353986
7.256516090063771,10.725488905123466,-2.4115678546815147
2.2116130818520157,7.129887826538177,5.4949167872098235
-1.3336877058861878,4.744164817038467,9.799186273723375
-3.946551940487715,2.9796571224681796,2.2530652471569415
-6.098025068273058,1.3548346476978628,0.4138645189271287
-3.20635198328568,4.452012243609184,0.1839141658711739
-5.720972015228811,1.832951541225681,-11.92153394392873
-7.505072582146864,-0.34450741919529504,3.7257543214240867
-6.25601827577194,0.251939203389669,0.6708320799792177
-7.273363291511501,-1.6404536908904732,2.141710253303625
-1.7259840141375866,2.8516409538069056,-3.557310970418524
-3.169592993388002,0.21819454202419974,-1.9222843948854582
-4.626510445584778,-2.5159452826332074,-2.055124682515865
-1.178382246880127,-0.3857647540142728,5.108114920365194
-3.368542639724936,-3.890348356579488,-1.8937991830154666
-4.497700830414404,-6.2902956908695264,10.413301610548988
1.1407770952523895,-1.8444898491297121,2.154312095075187
0.14996756444459458,-3.922179912630683,-6.378413299978658
-1.9320290496701245,-6.965230312321955,-0.6427314662597843
0.9080771169860007,-4.948404644380217,-3.2583756107820783
0.7418646215818594,-5.796321478644284,-10.971912349100121
0.9710682024282682,-6.111252493722947,7.997354700568947
6.852355095063187,-0.6476449049367554,3.5157127111000195
10.082165616583271,2.2737483090654877,2.6660365894965627
4.709763724010298,-3.319777463976511,0.8270183014985212
9.837184000227879,1.6485807897193827,-6.910087843462188
8.556251602773514,0.2437998336310636,-2.4180856977771836
9.953601755395288,1.525749232470595,4.208903873920064
10.720683210809153,2.160865183316546,-5.256100148912513
11.047150888398214,2.3171034325150615,-12.658846581254068
13.6203225109098,4.664770544102659,-1.1355300389046301
12.476370291838082,3.2288377708469396,-0.708787770137693
15.15147881451123,5.540913651559678,0.6778170820735457
14.832396288388606,4.790261784770764,3.642593217572681
14.622371190549899,4.089831194480204,3.188029061156043
13.295139960199524,2.229957647791523,1.293849026219608
13.80932984615022,2.19211037065765,5.977656940433547
16.171347614603068,4.010782451651535,-7.594848904066573
15.210104899908956,2.5469193471235188,2.5229090723869514
11.658168765423014,-1.4324681732588196,3.132691816684712
13.08379703861635,-0.3239777054798063,-6.197811430401198
13.538245306030426,-0.04231072513115586,-7.514353043411947
7.739041960682007,-5.838810562242684,-3.7297106323780067
11.114257125776989,-2.2589326470344275,-3.3077072125764593
7.575998008955123,-5.3703324897663975,3.7670973175121536
8.858096208834842,-3.426529951026665,-3.0726939184554745
4.966814022558062,-6.4172563167540675,-4.28174259140602
1.6402357986709521,-8.609764201329039,-3.0581686834727955
